count	reward_sum	squared_reward_sum	length
260	-93.86361339408904	10003.095079930514	89
261	-93.11296692024916	10004.289040006488	92
262	-93.19248078891542	10003.57994731437	95
263	-92.91207328578457	10004.221079708808	107
264	-92.93177781824488	10003.751975420271	90
265	-95.56935381144285	10001.504650631814	102
266	-93.0944808498025	10002.76125674691	93
267	-93.20521651045419	10003.211188828924	87
268	-93.37938167247921	10003.660305093332	87
269	-119.88255096413195	10005.142388086815	99
270	-93.02800229284912	10003.810118111065	91
271	-93.58180252066813	10003.479305769522	83
272	-92.89955407811794	10003.85220994993	97
273	-93.90859460452339	10001.364453754157	130
274	-93.01377003779635	10003.753225965822	94
275	-93.09669749159366	10003.69304098287	90
276	-93.77515792287886	10003.214968882192	83
277	-93.60724528040737	10003.182713634993	89
278	-91.64757747174008	10005.137388943667	131
279	-93.61314629454864	10003.33113155412	89
280	-93.07575696799904	10003.942335181813	93
281	-94.97306721820496	10001.78589347171	84
282	-93.28116381273139	10003.698178534141	87
283	-94.718437718926	10002.694128451161	82
284	-93.82858397637028	10002.97950601759	79
285	-94.38470185687765	10001.782619990221	89
286	-93.14620824914891	10004.152436694192	93
287	-92.79967558057979	10003.846202513061	100
288	-93.32947954908013	10003.771416782445	84
289	-95.52744902018458	10001.608606264033	92
290	-93.11928606126457	10003.952578190121	92
291	-119.30809481802862	10004.188950911053	144
292	-93.72537371702492	10003.624025488203	88
293	-93.97193815011997	10003.370431004503	76
294	-93.0833110314561	10003.404916475967	105
295	-92.81307952525094	10003.680634075767	107
296	-92.54136925539933	10003.870135383995	99
297	-94.16126031451859	10002.995349887431	74
298	-95.77613372338237	10001.759080372713	84
299	-94.7235784153454	10001.690512107463	98
300	-94.90378030494321	10002.411292985356	77
301	-93.01036600815132	10003.91419367418	89
302	-94.64461023826152	10001.81567318281	86
303	-92.54493440286024	10003.947130754848	106
304	-93.71515344653744	10002.958169242183	86
305	-95.07013340387493	10001.550228613747	95
306	-93.488326003775	10003.516153858078	89
307	-93.12575232074596	10004.041736434086	104
308	-93.31496551539749	10003.871786660631	91
309	-95.51983909793489	10001.415228933665	181
310	-97.50475430395454	10001.224806017248	78
311	-93.30648269504309	10003.773904564263	90
312	-93.31733642332256	10003.638755401069	87
313	-93.44930588174611	10003.499856657434	85
314	-93.57943609543145	10003.833671796881	91
315	-92.90694971801713	10004.321463298918	96
316	-93.31288301292807	10003.692722262494	88
317	-95.82688669324853	10001.710069683351	76
318	-93.6131297161337	10003.444576400307	82
319	-92.31090555817354	10004.163628965794	103
320	-93.79013876244426	10003.270192185992	81
321	-92.94239995372482	10003.821692667185	105
322	-92.96112509071827	10003.818291265827	93
323	-93.6397756524384	10003.825136119829	84
324	-92.79796302504838	10004.218999852365	96
325	-92.79238316835836	10003.614716059898	95
326	-92.59718549344689	10004.57839887052	112
327	-92.84873747674283	10004.18838693913	90
328	-93.49914542865008	10003.399124953974	81
329	-16.208791725948686	0.7710625917954336	2000
330	-92.96426809579134	10003.667558024918	97
331	-93.8184692626819	10003.247266109405	81
332	-119.90046921093017	10004.195654530773	125
333	-92.52798707038164	10004.630880813618	103
334	-93.9104686168721	10002.986244901682	86
335	-95.09060329804197	10001.826744488213	96
336	-94.82874889485538	10001.84065166547	87
337	-93.87829313403927	10003.424353591836	84
338	-94.31346510490403	10001.77103091648	95
339	-93.04991183849052	10004.03232319557	105
340	-93.0536436100956	10003.34098607274	89
341	-93.06555569171906	10003.793715592974	97
342	-18.345416708907578	1.0666975073701939	2000
343	-92.59626924269833	10004.26000561554	108
344	-93.22846661647782	10003.966670985465	89
345	-95.57351605547592	10001.893595779731	73
346	-93.64759975043125	10002.830311715377	84
347	-92.80864151241258	10004.20231698886	93
348	-93.20071056485176	10004.113279628775	97
349	-93.13461257750168	10003.759588568084	94
350	-92.95517110655783	10004.336769898711	98
351	-94.22746297693811	10001.793674453664	95
352	-92.37987661641091	10004.012190335929	107
353	-93.65732106921496	10003.697361731929	88
354	-93.37423633038998	10002.874744323484	84
355	-92.97607252001762	10004.27658983985	99
356	-93.03698684182018	10004.03188653222	92
357	-95.7650619870983	10001.874524037494	88
358	-93.20372072886676	10003.709768430175	92
359	-92.77455906290561	10004.711899418058	97
360	-93.0130414076848	10003.216424655573	98
361	-94.0566239861655	10001.62639894936	111
362	-94.9802668687189	10001.818519327782	83
363	-92.79525919398293	10004.005106679577	100
364	-93.55300077027641	10003.103670116905	87
365	-93.32165968441404	10004.027887100017	89
366	-92.9092584871687	10003.85310050695	91
367	-92.84717065864243	10003.931302362756	100
368	-92.66450430359691	10004.703275469503	102
369	-93.47966158099007	10003.001093817493	95
370	-93.56000064878026	10001.754265963189	99
371	-94.16633178573102	10003.397754049041	82
372	-93.3402795814909	10003.817515029148	92
373	-94.92533686896786	10001.71897573944	110
374	-93.73165967781097	10003.888741740298	88
375	-93.85736018489115	10003.20500165639	78
376	-92.67414845665917	10003.682692371738	99
377	-93.31516474345699	10003.528876286256	92
378	-94.43880195403472	10003.260984506513	78
379	-94.78345736861229	10001.765881699908	100
380	-92.36017526872456	10004.122782222192	109
381	-94.26016791444272	10001.80988479943	122
382	-92.82607328798622	10004.082872558756	114
383	-93.37974769622087	10003.90436231549	94
384	-93.43961151794065	10003.527402392594	82
385	-93.2036843537353	10003.648590625846	87
386	-93.0233343471773	10004.364558659569	96
387	-92.93935754755512	10003.829349987469	88
388	-93.21590539813042	10003.815393761592	100
389	-94.73436181014404	10003.429336120686	74
390	-94.41897385305492	10001.80784018766	84
391	-93.0236077446607	10003.678530003075	92
392	-93.9751875991933	10003.591671075903	85
393	-92.03200145665323	10004.80059567723	107
394	-94.55385742790531	10001.85519101942	81
395	-93.21586452558404	10003.378147668123	96
396	-93.47945254505612	10003.091716268846	90
397	-92.90258660004474	10004.231665047291	98
398	-93.44258364639245	10003.513520081862	84
399	-94.07962881447747	10001.597509776682	112
400	-93.07626578398049	10004.068363937797	95
401	-93.57162068551406	10003.699581791383	85
402	-92.7753529639449	10004.191164041624	97
403	-94.28348318533972	10001.8499697284	95
404	-93.62363492511213	10003.533666146612	81
405	-93.10607736650854	10003.740939570052	99
406	-93.14170909207314	10003.99411271875	94
407	-94.91177164204419	10002.808734599894	75
408	-93.87951872125268	10002.90638006122	85
409	-92.94004256883636	10003.91731647889	109
410	-94.75472346087918	10002.54441958994	81
411	-93.33399184525479	10003.491214626327	86
412	-92.93138374015689	10004.43785944391	100
413	-93.91082811797969	10003.451468659832	82
414	-93.11146829114296	10004.394731151817	96
415	-93.4634485996794	10003.518577043278	93
416	-94.48615635593887	10001.797662989942	97
417	-92.38481051486451	10004.30464999725	112
418	-93.95998292695731	10003.344229183234	90
419	-92.98822853912134	10003.584570277388	104
420	-93.09262339503039	10004.269507066578	86
421	-93.08532780827954	10003.845112314713	102
422	-95.98908943519928	10001.689887273647	196
423	-93.69899846427143	10003.62618530406	89
424	-93.18450637173373	10003.701695498428	88
425	-93.38930244068615	10004.178219900268	90
426	-93.52905233157799	10003.89858809941	86
427	-92.70013111550361	10004.530670547398	94
428	-93.20519089698792	10003.409673805227	92
429	-92.45123236300424	10004.734122033828	102
430	-93.3023648452945	10004.015300522391	87
431	-93.1516079120338	10003.751919877022	92
432	-93.18653455772437	10003.86941942452	93
433	-92.92548253084533	10003.439065033677	93
434	-92.67555156355957	10004.269492261048	99
435	-93.62675795797259	10003.756716047717	86
436	-95.40363779244944	10001.538170988362	153
437	-93.04378393507795	10004.144177556567	107
438	-93.59525947470684	10003.057691996506	81
439	-92.36719442531466	10004.551182787576	117
440	-93.58535171113908	10002.930045019051	86
441	-92.7776242402615	10004.753312341774	108
442	-93.55783027061261	10003.439801440902	82
443	-93.04253365809564	10004.17741032762	90
444	-93.58838510932401	10002.885665984877	90
445	-92.57514151930809	10004.308701197715	101
446	-93.56867654260714	10003.82549287746	88
447	-96.27029976993799	10001.728919599756	76
448	-93.09270502533764	10003.11442147188	96
449	-93.17355907848105	10004.67485922132	91
450	-93.33453965198714	10004.060509979194	89
451	-93.51563236583024	10003.357137597888	86
452	-93.11649259366095	10003.717906520646	87
453	-94.28522165620234	10002.062919359241	108
454	-93.95344950072467	10002.811302789016	86
455	-93.29655836522579	10003.295093349296	88
456	-92.68050194345415	10004.498587977281	97
457	-93.0784272570163	10003.642387717739	106
458	-93.86482647695811	10003.006812197564	83
